,country,continent,population,iso_code,new_tests_smoothed,new_tests_smoothed_per_thousand,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_100k
3611,Myanmar,Asia,54409794,MMR,0.149,0.006,85.06,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3612,Myanmar,Asia,54409794,MMR,0.151,0.006,85.06,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3613,Myanmar,Asia,54409794,MMR,0.158,0.005,85.06,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3614,Myanmar,Asia,54409794,MMR,0.162,0.005,81.89,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3615,Myanmar,Asia,54409794,MMR,0.166,0.005,81.89,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3616,Myanmar,Asia,54409794,MMR,0.171,0.004,81.89,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3617,Myanmar,Asia,54409794,MMR,0.185,0.006,81.89,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3618,Myanmar,Asia,54409794,MMR,0.189,0.006,81.89,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3619,Myanmar,Asia,54409794,MMR,0.199,0.006999999999999999,81.89,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3620,Myanmar,Asia,54409794,MMR,0.206,0.006999999999999999,81.89,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3621,Myanmar,Asia,54409794,MMR,0.211,0.006999999999999999,81.89,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3622,Myanmar,Asia,54409794,MMR,0.217,0.006999999999999999,81.89,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3623,Myanmar,Asia,54409794,MMR,0.222,0.006999999999999999,,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3624,Myanmar,Asia,54409794,MMR,0.229,0.006,,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3625,Myanmar,Asia,54409794,MMR,0.239,0.006999999999999999,,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3626,Myanmar,Asia,54409794,MMR,0.251,0.006999999999999999,,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3627,Myanmar,Asia,54409794,MMR,0.257,0.006999999999999999,,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3628,Myanmar,Asia,54409794,MMR,0.268,0.008,,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3629,Myanmar,Asia,54409794,MMR,,0.008,,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3630,Myanmar,Asia,54409794,MMR,0.278,0.008,,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3631,Myanmar,Asia,54409794,MMR,,,,81.721,29.1,5.732,3.12,5591.597,4.61,6.3,35.2,0.9
3632,Namibia,Africa,2540916,NAM,,,8.33,3.0780000000000003,22.0,3.552,2.085,9541.808,3.94,9.7,34.2,
3633,Namibia,Africa,2540916,NAM,,,50.79,3.0780000000000003,22.0,3.552,2.085,9541.808,3.94,9.7,34.2,
3634,Namibia,Africa,2540916,NAM,,,53.57,3.0780000000000003,22.0,3.552,2.085,9541.808,3.94,9.7,34.2,
3635,Namibia,Africa,2540916,NAM,,,66.8,3.0780000000000003,22.0,3.552,2.085,9541.808,3.94,9.7,34.2,
3636,Namibia,Africa,2540916,NAM,,,75.79,3.0780000000000003,22.0,3.552,2.085,9541.808,3.94,9.7,34.2,
3637,Namibia,Africa,2540916,NAM,,,58.46,3.0780000000000003,22.0,3.552,2.085,9541.808,3.94,9.7,34.2,
3638,Namibia,Africa,2540916,NAM,,,61.24,3.0780000000000003,22.0,3.552,2.085,9541.808,3.94,9.7,34.2,
3639,Namibia,Africa,2540916,NAM,,,,3.0780000000000003,22.0,3.552,2.085,9541.808,3.94,9.7,34.2,
3640,Nepal,Asia,29136808,NPL,,,,204.43,25.0,5.809,3.2119999999999997,2442.804,7.26,9.5,37.8,0.3
3641,Nepal,Asia,29136808,NPL,,,11.11,204.43,25.0,5.809,3.2119999999999997,2442.804,7.26,9.5,37.8,0.3
3642,Nepal,Asia,29136808,NPL,0.0,,11.11,204.43,25.0,5.809,3.2119999999999997,2442.804,7.26,9.5,37.8,0.3
3643,Nepal,Asia,29136808,NPL,0.0,0.0,11.11,204.43,25.0,5.809,3.2119999999999997,2442.804,7.26,9.5,37.8,0.3
