,Year,Month,births,country,deaths
2054,2016,February,5489.0,Costa Rica,1720.0
2055,2016,March,5838.0,Costa Rica,1818.0
2056,2016,April,5615.0,Costa Rica,1813.0
2057,2016,May,5870.0,Costa Rica,1851.0
2058,2016,June,5473.0,Costa Rica,1773.0
2059,2016,July,5555.0,Costa Rica,1882.0
2060,2016,August,5828.0,Costa Rica,1866.0
2061,2016,September,6116.0,Costa Rica,1702.0
2062,2016,October,6060.0,Costa Rica,1921.0
2063,2016,November,6213.0,Costa Rica,2021.0
2064,2016,December,6053.0,Costa Rica,2259.0
2065,2015,Total,71819.0,Costa Rica,21039.0
2066,2015,January,5825.0,Costa Rica,1926.0
2067,2015,February,5194.0,Costa Rica,1544.0
2068,2015,March,5864.0,Costa Rica,1764.0
2069,2015,April,5543.0,Costa Rica,1670.0
2070,2015,May,5746.0,Costa Rica,1711.0
2071,2015,June,5794.0,Costa Rica,1680.0
2072,2015,July,5935.0,Costa Rica,1694.0
2073,2015,August,6056.0,Costa Rica,1760.0
2074,2015,September,6632.0,Costa Rica,1660.0
2075,2015,October,6499.0,Costa Rica,1762.0
2076,2015,November,6274.0,Costa Rica,1791.0
2077,2015,December,6457.0,Costa Rica,2077.0
2078,2014,Total,71793.0,Costa Rica,20553.0
2079,2014,January,5901.0,Costa Rica,1703.0
2080,2014,February,5256.0,Costa Rica,1475.0
2081,2014,March,5877.0,Costa Rica,1588.0
2082,2014,April,5733.0,Costa Rica,1623.0
2083,2014,May,5990.0,Costa Rica,1663.0
2084,2014,June,5596.0,Costa Rica,1606.0
2085,2014,July,5932.0,Costa Rica,1581.0
2086,2014,August,6140.0,Costa Rica,1706.0
2087,2014,September,6313.0,Costa Rica,1802.0
2088,2014,October,6596.0,Costa Rica,1899.0
2089,2014,November,6242.0,Costa Rica,1915.0
2090,2014,December,6217.0,Costa Rica,1992.0
2091,2013,Total,70550.0,Costa Rica,19647.0
2092,2013,January,6116.0,Costa Rica,1653.0
2093,2013,February,5217.0,Costa Rica,1484.0
2094,2013,March,5512.0,Costa Rica,1639.0
2095,2013,April,5745.0,Costa Rica,1544.0
2096,2013,May,5698.0,Costa Rica,1605.0
2097,2013,June,5573.0,Costa Rica,1551.0
2098,2013,July,5863.0,Costa Rica,1701.0
2099,2013,August,6243.0,Costa Rica,1705.0
2100,2013,September,6256.0,Costa Rica,1667.0
2101,2013,October,6244.0,Costa Rica,1724.0
2102,2013,November,6015.0,Costa Rica,1621.0
2103,2013,December,6068.0,Costa Rica,1753.0
2104,2012,Total,73326.0,Costa Rica,19200.0
2105,2012,January,6079.0,Costa Rica,1656.0
2106,2012,February,5517.0,Costa Rica,1533.0
2107,2012,March,5859.0,Costa Rica,1585.0
2108,2012,April,5782.0,Costa Rica,1484.0
2109,2012,May,6079.0,Costa Rica,1577.0
2110,2012,June,5692.0,Costa Rica,1558.0
2111,2012,July,5991.0,Costa Rica,1551.0
2112,2012,August,6354.0,Costa Rica,1644.0
2113,2012,September,6501.0,Costa Rica,1641.0
2114,2012,October,6710.0,Costa Rica,1690.0
2115,2012,November,6418.0,Costa Rica,1611.0
2116,2012,December,6344.0,Costa Rica,1670.0
2117,2011,Total,73459.0,Costa Rica,18801.0
2118,2011,January,5791.0,Costa Rica,1657.0
2119,2011,February,5163.0,Costa Rica,1459.0
2120,2011,March,5892.0,Costa Rica,1612.0
2121,2011,April,5915.0,Costa Rica,1463.0
2122,2011,May,5938.0,Costa Rica,1540.0
2123,2011,June,5760.0,Costa Rica,1532.0
2124,2011,July,6163.0,Costa Rica,1591.0
2125,2011,August,6443.0,Costa Rica,1554.0
2126,2011,September,6911.0,Costa Rica,1545.0
2127,2011,October,6643.0,Costa Rica,1577.0
2128,2011,November,6465.0,Costa Rica,1557.0
2129,2011,December,6375.0,Costa Rica,1714.0
2130,2010,Total,70922.0,Costa Rica,19077.0
2131,2010,January,5939.0,Costa Rica,1643.0
2132,2010,February,5215.0,Costa Rica,1460.0
2133,2010,March,5702.0,Costa Rica,1577.0
2134,2010,April,5679.0,Costa Rica,1503.0
2135,2010,May,5688.0,Costa Rica,1595.0
2136,2010,June,5526.0,Costa Rica,1551.0
2137,2010,July,5870.0,Costa Rica,1603.0
2138,2010,August,6280.0,Costa Rica,1712.0
2139,2010,September,6448.0,Costa Rica,1566.0
2140,2010,October,6532.0,Costa Rica,1647.0
2141,2010,November,6028.0,Costa Rica,1555.0
2142,2010,December,6015.0,Costa Rica,1665.0
2143,2017,Total,36556.0,Croatia,53477.0
2144,2017,January,3048.0,Croatia,6512.0
2145,2017,February,2742.0,Croatia,4591.0
2146,2017,March,2917.0,Croatia,4527.0
2147,2017,April,2682.0,Croatia,4261.0
2148,2017,May,2986.0,Croatia,4194.0
2149,2017,June,2956.0,Croatia,3985.0
2150,2017,July,3314.0,Croatia,4234.0
2151,2017,August,3195.0,Croatia,4218.0
2152,2017,September,3304.0,Croatia,3907.0
2153,2017,October,3216.0,Croatia,4242.0
2154,2017,November,3105.0,Croatia,4216.0
2155,2017,December,3091.0,Croatia,4590.0
2156,2016,Total,37537.0,Croatia,51542.0
2157,2016,January,3013.0,Croatia,4812.0
2158,2016,February,2793.0,Croatia,4210.0
2159,2016,March,3148.0,Croatia,4540.0
2160,2016,April,2796.0,Croatia,4175.0
2161,2016,May,2794.0,Croatia,4363.0
2162,2016,June,3044.0,Croatia,3941.0
2163,2016,July,3287.0,Croatia,4027.0
2164,2016,August,3477.0,Croatia,3944.0
2165,2016,September,3679.0,Croatia,3930.0
2166,2016,October,3283.0,Croatia,4322.0
2167,2016,November,3126.0,Croatia,4242.0
2168,2016,December,3097.0,Croatia,5036.0
2169,2015,Total,37503.0,Croatia,54205.0
2170,2015,January,3275.0,Croatia,5473.0
2171,2015,February,2790.0,Croatia,5157.0
2172,2015,March,3070.0,Croatia,5245.0
2173,2015,April,3126.0,Croatia,4495.0
2174,2015,May,2994.0,Croatia,4186.0
2175,2015,June,3099.0,Croatia,4002.0
2176,2015,July,3266.0,Croatia,4656.0
2177,2015,August,3226.0,Croatia,4296.0
2178,2015,September,3329.0,Croatia,3996.0
2179,2015,October,3232.0,Croatia,4197.0
2180,2015,November,2927.0,Croatia,4124.0
2181,2015,December,3169.0,Croatia,4378.0
2182,2014,Total,39566.0,Croatia,50839.0
2183,2014,January,3380.0,Croatia,4481.0
2184,2014,February,3050.0,Croatia,4075.0
2185,2014,March,3212.0,Croatia,4610.0
2186,2014,April,3019.0,Croatia,4242.0
2187,2014,May,3104.0,Croatia,4183.0
2188,2014,June,3357.0,Croatia,4059.0
2189,2014,July,3586.0,Croatia,4012.0
2190,2014,August,3345.0,Croatia,4040.0
2191,2014,September,3715.0,Croatia,4013.0
2192,2014,October,3444.0,Croatia,4286.0
2193,2014,November,3095.0,Croatia,4162.0
2194,2014,December,3259.0,Croatia,4676.0
2195,2013,Total,39939.0,Croatia,50386.0
2196,2013,January,3544.0,Croatia,4603.0
2197,2013,February,3016.0,Croatia,4068.0
2198,2013,March,3322.0,Croatia,4782.0
2199,2013,April,2922.0,Croatia,4165.0
2200,2013,May,3137.0,Croatia,3932.0
2201,2013,June,3179.0,Croatia,4123.0
2202,2013,July,3625.0,Croatia,3977.0
2203,2013,August,3403.0,Croatia,4037.0
2204,2013,September,3702.0,Croatia,3891.0
2205,2013,October,3580.0,Croatia,4155.0
2206,2013,November,3245.0,Croatia,4042.0
2207,2013,December,3264.0,Croatia,4611.0
2208,2012,Total,41771.0,Croatia,51710.0
2209,2012,January,3566.0,Croatia,4582.0
2210,2012,February,3277.0,Croatia,4788.0
2211,2012,March,3395.0,Croatia,5040.0
2212,2012,April,3271.0,Croatia,4335.0
2213,2012,May,3404.0,Croatia,4194.0
2214,2012,June,3247.0,Croatia,4162.0
2215,2012,July,3743.0,Croatia,4245.0
2216,2012,August,3668.0,Croatia,4131.0
2217,2012,September,3807.0,Croatia,3770.0
2218,2012,October,3680.0,Croatia,4037.0
2219,2012,November,3420.0,Croatia,4094.0
2220,2012,December,3293.0,Croatia,4332.0
2221,2011,Total,41197.0,Croatia,51019.0
2222,2011,January,3579.0,Croatia,4936.0
2223,2011,February,3144.0,Croatia,4405.0
2224,2011,March,3381.0,Croatia,4660.0
2225,2011,April,3092.0,Croatia,4149.0
2226,2011,May,3259.0,Croatia,4255.0
2227,2011,June,3295.0,Croatia,3850.0
2228,2011,July,3627.0,Croatia,4184.0
2229,2011,August,3635.0,Croatia,4063.0
2230,2011,September,3601.0,Croatia,3736.0
2231,2011,October,3616.0,Croatia,4157.0
2232,2011,November,3393.0,Croatia,4211.0
2233,2011,December,3575.0,Croatia,4413.0
2234,2010,Total,43361.0,Croatia,52096.0
2235,2010,January,3867.0,Croatia,4589.0
2236,2010,February,3393.0,Croatia,4357.0
2237,2010,March,3663.0,Croatia,4587.0
2238,2010,April,3351.0,Croatia,4297.0
2239,2010,May,3468.0,Croatia,4241.0
2240,2010,June,3431.0,Croatia,4190.0
2241,2010,July,3740.0,Croatia,4415.0
2242,2010,August,3568.0,Croatia,4095.0
2243,2010,September,3895.0,Croatia,4058.0
2244,2010,October,3761.0,Croatia,4438.0
2245,2010,November,3614.0,Croatia,4232.0
2246,2010,December,3610.0,Croatia,4597.0
2247,2017,Total,114971.0,Cuba,106949.0
2248,2017,January,9788.0,Cuba,9009.0
2249,2017,February,8584.0,Cuba,7825.0
2250,2017,March,8462.0,Cuba,8362.0
2251,2017,April,7769.0,Cuba,8164.0
2252,2017,May,8135.0,Cuba,8321.0
2253,2017,June,8012.0,Cuba,8723.0
2254,2017,July,9036.0,Cuba,10302.0
2255,2017,August,11157.0,Cuba,9748.0
2256,2017,September,11043.0,Cuba,8771.0
2257,2017,October,11325.0,Cuba,8919.0
2258,2017,November,10811.0,Cuba,8956.0
2259,2017,December,10849.0,Cuba,9849.0
2260,2016,Total,116872.0,Cuba,99388.0
2261,2016,January,9873.0,Cuba,9045.0
2262,2016,February,8560.0,Cuba,8574.0
2263,2016,March,9125.0,Cuba,8596.0
2264,2016,April,8172.0,Cuba,7648.0
2265,2016,May,8292.0,Cuba,7962.0
2266,2016,June,8167.0,Cuba,7790.0
2267,2016,July,9239.0,Cuba,8473.0
2268,2016,August,10502.0,Cuba,8390.0
2269,2016,September,11115.0,Cuba,7985.0
2270,2016,October,11362.0,Cuba,8220.0
2271,2016,November,11502.0,Cuba,8644.0
2272,2016,December,10963.0,Cuba,8061.0
2273,2015,Total,125064.0,Cuba,99691.0
2274,2015,January,10601.0,Cuba,8543.0
2275,2015,February,9205.0,Cuba,8692.0
2276,2015,March,9248.0,Cuba,7986.0
2277,2015,April,8530.0,Cuba,8019.0
2278,2015,May,8562.0,Cuba,7953.0
2279,2015,June,8770.0,Cuba,7821.0
2280,2015,July,9929.0,Cuba,8631.0
2281,2015,August,11497.0,Cuba,8312.0
2282,2015,September,12434.0,Cuba,7946.0
2283,2015,October,12676.0,Cuba,8717.0
2284,2015,November,12037.0,Cuba,8277.0
2285,2015,December,11575.0,Cuba,8794.0
2286,2014,Total,122643.0,Cuba,96330.0
2287,2014,January,10693.0,Cuba,8630.0
2288,2014,February,9216.0,Cuba,7285.0
2289,2014,March,9119.0,Cuba,7843.0
2290,2014,April,8659.0,Cuba,7566.0
2291,2014,May,8914.0,Cuba,7548.0
2292,2014,June,8828.0,Cuba,7470.0
2293,2014,July,9670.0,Cuba,8156.0
2294,2014,August,10749.0,Cuba,8123.0
2295,2014,September,11892.0,Cuba,7490.0
2296,2014,October,11962.0,Cuba,8135.0
2297,2014,November,11373.0,Cuba,8501.0
2298,2014,December,11568.0,Cuba,9583.0
2299,2013,Total,125880.0,Cuba,92273.0
2300,2013,January,10801.0,Cuba,7692.0
2301,2013,February,9239.0,Cuba,7236.0
2302,2013,March,8706.0,Cuba,8363.0
2303,2013,April,8573.0,Cuba,7281.0
2304,2013,May,8523.0,Cuba,7185.0
2305,2013,June,8591.0,Cuba,7592.0
2306,2013,July,9852.0,Cuba,7889.0
2307,2013,August,12596.0,Cuba,7832.0
2308,2013,September,12433.0,Cuba,7567.0
2309,2013,October,12852.0,Cuba,7972.0
2310,2013,November,11880.0,Cuba,7475.0
2311,2013,December,11834.0,Cuba,8189.0
2312,2012,Total,125674.0,Cuba,89372.0
2313,2012,January,10971.0,Cuba,8061.0
2314,2012,February,10100.0,Cuba,6956.0
2315,2012,March,9677.0,Cuba,7434.0
2316,2012,April,8228.0,Cuba,6802.0
2317,2012,May,8381.0,Cuba,7143.0
2318,2012,June,8538.0,Cuba,7362.0
2319,2012,July,10976.0,Cuba,7514.0
2320,2012,August,11409.0,Cuba,7628.0
2321,2012,September,11953.0,Cuba,6979.0
2322,2012,October,12764.0,Cuba,7295.0
2323,2012,November,11674.0,Cuba,7984.0
2324,2012,December,11003.0,Cuba,8214.0
2325,2011,Total,133067.0,Cuba,87044.0
2326,2011,January,11504.0,Cuba,8301.0
2327,2011,February,9155.0,Cuba,6823.0
2328,2011,March,8912.0,Cuba,7647.0
2329,2011,April,8497.0,Cuba,6581.0
2330,2011,May,8851.0,Cuba,6509.0
2331,2011,June,9019.0,Cuba,6655.0
2332,2011,July,10776.0,Cuba,7323.0
2333,2011,August,12848.0,Cuba,8210.0
2334,2011,September,14446.0,Cuba,7398.0
2335,2011,October,13836.0,Cuba,7236.0
2336,2011,November,12826.0,Cuba,6897.0
2337,2011,December,12397.0,Cuba,7464.0
2338,2010,Total,127746.0,Cuba,91065.0
2339,2010,January,11009.0,Cuba,9184.0
2340,2010,February,9383.0,Cuba,7073.0
2341,2010,March,9367.0,Cuba,8383.0
2342,2010,April,8119.0,Cuba,6946.0
2343,2010,May,8145.0,Cuba,7274.0
2344,2010,June,8251.0,Cuba,7421.0
2345,2010,July,9651.0,Cuba,6810.0
2346,2010,August,12150.0,Cuba,7349.0
2347,2010,September,12812.0,Cuba,6817.0
2348,2010,October,13254.0,Cuba,7292.0
2349,2010,November,12705.0,Cuba,7302.0
2350,2010,December,12900.0,Cuba,9214.0
2351,2016,Total,1789.0,Cura,1482.0
2352,2016,January,201.0,Cura,122.0
2353,2016,February,141.0,Cura,120.0
2354,2016,March,140.0,Cura,114.0
2355,2016,April,145.0,Cura,110.0
2356,2016,May,135.0,Cura,113.0
2357,2016,June,124.0,Cura,113.0
2358,2016,July,109.0,Cura,106.0
2359,2016,August,154.0,Cura,112.0
2360,2016,September,170.0,Cura,129.0
2361,2016,October,163.0,Cura,138.0
2362,2016,November,154.0,Cura,128.0
2363,2016,December,153.0,Cura,177.0
2364,2015,Total,1877.0,Cura,1398.0
2365,2015,January,174.0,Cura,139.0
2366,2015,February,149.0,Cura,113.0
2367,2015,March,157.0,Cura,139.0
2368,2015,April,147.0,Cura,98.0
2369,2015,May,144.0,Cura,120.0
2370,2015,June,145.0,Cura,112.0
2371,2015,July,127.0,Cura,106.0
2372,2015,August,136.0,Cura,113.0
2373,2015,September,156.0,Cura,110.0
2374,2015,October,179.0,Cura,125.0
2375,2015,November,167.0,Cura,104.0
2376,2015,December,196.0,Cura,119.0
2377,2014,Total,1963.0,Cura,1370.0
2378,2014,January,170.0,Cura,102.0
2379,2014,February,130.0,Cura,92.0
2380,2014,March,168.0,Cura,120.0
2381,2014,April,135.0,Cura,88.0
2382,2014,May,147.0,Cura,110.0
2383,2014,June,155.0,Cura,98.0
2384,2014,July,145.0,Cura,124.0
2385,2014,August,168.0,Cura,118.0
2386,2014,September,194.0,Cura,105.0
2387,2014,October,190.0,Cura,125.0
2388,2014,November,178.0,Cura,149.0
2389,2014,December,183.0,Cura,139.0
2390,2013,Total,1962.0,Cura,1250.0
2391,2013,January,170.0,Cura,107.0
2392,2013,February,146.0,Cura,95.0
2393,2013,March,149.0,Cura,106.0
2394,2013,April,150.0,Cura,100.0
2395,2013,May,173.0,Cura,105.0
2396,2013,June,127.0,Cura,133.0
2397,2013,July,149.0,Cura,78.0
2398,2013,August,148.0,Cura,119.0
2399,2013,September,174.0,Cura,97.0
2400,2013,October,184.0,Cura,99.0
2401,2013,November,237.0,Cura,96.0
2402,2013,December,155.0,Cura,115.0
2403,2012,Total,2039.0,Cura,1246.0
2404,2012,January,174.0,Cura,108.0
2405,2012,February,165.0,Cura,88.0
2406,2012,March,142.0,Cura,100.0
2407,2012,April,140.0,Cura,90.0
2408,2012,May,163.0,Cura,88.0
2409,2012,June,139.0,Cura,105.0
2410,2012,July,156.0,Cura,95.0
2411,2012,August,170.0,Cura,104.0
2412,2012,September,196.0,Cura,138.0
2413,2012,October,180.0,Cura,121.0
2414,2012,November,194.0,Cura,103.0
2415,2012,December,220.0,Cura,106.0
2416,2011,Total,1974.0,Cura,1276.0
2417,2011,January,161.0,Cura,113.0
2418,2011,February,125.0,Cura,105.0
2419,2011,March,161.0,Cura,97.0
2420,2011,April,144.0,Cura,100.0
2421,2011,May,153.0,Cura,110.0
2422,2011,June,122.0,Cura,108.0
2423,2011,July,132.0,Cura,99.0
2424,2011,August,161.0,Cura,112.0
2425,2011,September,199.0,Cura,93.0
2426,2011,October,205.0,Cura,127.0
2427,2011,November,213.0,Cura,97.0
2428,2011,December,198.0,Cura,115.0
2429,2010,Total,2032.0,Cura,1246.0
2430,2010,January,179.0,Cura,92.0
2431,2010,February,142.0,Cura,95.0
2432,2010,March,171.0,Cura,94.0
2433,2010,April,136.0,Cura,83.0
2434,2010,May,137.0,Cura,103.0
2435,2010,June,156.0,Cura,90.0
2436,2010,July,156.0,Cura,118.0
2437,2010,August,187.0,Cura,125.0
2438,2010,September,204.0,Cura,137.0
2439,2010,October,190.0,Cura,86.0
2440,2010,November,185.0,Cura,109.0
2441,2010,December,189.0,Cura,114.0
2442,2017,Total,9229.0,Cyprus,5996.0
2443,2017,January,775.0,Cyprus,709.0
2444,2017,February,648.0,Cyprus,649.0
2445,2017,March,682.0,Cyprus,567.0
2446,2017,April,638.0,Cyprus,500.0
2447,2017,May,737.0,Cyprus,455.0
2448,2017,June,778.0,Cyprus,430.0
2449,2017,July,802.0,Cyprus,490.0
2450,2017,August,851.0,Cyprus,398.0
2451,2017,September,837.0,Cyprus,397.0
2452,2017,October,880.0,Cyprus,444.0
2453,2017,November,823.0,Cyprus,439.0
2454,2017,December,778.0,Cyprus,518.0
2455,2016,Total,9455.0,Cyprus,5471.0
2456,2016,January,764.0,Cyprus,529.0
2457,2016,February,669.0,Cyprus,512.0
2458,2016,March,777.0,Cyprus,478.0
2459,2016,April,678.0,Cyprus,451.0
2460,2016,May,668.0,Cyprus,413.0
2461,2016,June,761.0,Cyprus,406.0
2462,2016,July,798.0,Cyprus,417.0
2463,2016,August,872.0,Cyprus,424.0
2464,2016,September,932.0,Cyprus,424.0
2465,2016,October,930.0,Cyprus,418.0
2466,2016,November,801.0,Cyprus,460.0
2467,2016,December,805.0,Cyprus,539.0
2468,2015,Total,9170.0,Cyprus,5859.0
2469,2015,January,774.0,Cyprus,641.0
2470,2015,February,623.0,Cyprus,569.0
2471,2015,March,705.0,Cyprus,568.0
2472,2015,April,684.0,Cyprus,514.0
2473,2015,May,653.0,Cyprus,420.0
2474,2015,June,725.0,Cyprus,426.0
2475,2015,July,842.0,Cyprus,470.0
2476,2015,August,822.0,Cyprus,450.0
2477,2015,September,916.0,Cyprus,432.0
2478,2015,October,850.0,Cyprus,400.0
2479,2015,November,796.0,Cyprus,454.0
2480,2015,December,780.0,Cyprus,515.0
2481,2014,Total,9258.0,Cyprus,5250.0
2482,2014,January,765.0,Cyprus,545.0
2483,2014,February,612.0,Cyprus,475.0
2484,2014,March,700.0,Cyprus,481.0
2485,2014,April,683.0,Cyprus,433.0
2486,2014,May,729.0,Cyprus,401.0
2487,2014,June,723.0,Cyprus,407.0
2488,2014,July,855.0,Cyprus,381.0
2489,2014,August,812.0,Cyprus,397.0
2490,2014,September,938.0,Cyprus,394.0
2491,2014,October,867.0,Cyprus,414.0
2492,2014,November,784.0,Cyprus,466.0
2493,2014,December,790.0,Cyprus,456.0
2494,2013,Total,9341.0,Cyprus,5141.0
2495,2013,January,804.0,Cyprus,499.0
2496,2013,February,718.0,Cyprus,412.0
2497,2013,March,723.0,Cyprus,463.0
2498,2013,April,709.0,Cyprus,419.0
2499,2013,May,739.0,Cyprus,397.0
2500,2013,June,735.0,Cyprus,411.0
2501,2013,July,842.0,Cyprus,415.0
2502,2013,August,824.0,Cyprus,402.0
2503,2013,September,876.0,Cyprus,388.0
2504,2013,October,851.0,Cyprus,407.0
2505,2013,November,758.0,Cyprus,415.0
2506,2013,December,762.0,Cyprus,513.0
2507,2011,Total,9622.0,Cyprus,5504.0
2508,2011,January,819.0,Cyprus,526.0
2509,2011,February,720.0,Cyprus,470.0
2510,2011,March,826.0,Cyprus,481.0
2511,2011,April,653.0,Cyprus,433.0
2512,2011,May,696.0,Cyprus,461.0
2513,2011,June,780.0,Cyprus,373.0
2514,2011,July,805.0,Cyprus,454.0
2515,2011,August,905.0,Cyprus,446.0
2516,2011,September,856.0,Cyprus,416.0
2517,2011,October,843.0,Cyprus,409.0
2518,2011,November,829.0,Cyprus,494.0
2519,2011,December,890.0,Cyprus,541.0
2520,2011,Unknown,0.0,Cyprus,0.0
2521,2010,Total,9801.0,Cyprus,5103.0
2522,2010,January,794.0,Cyprus,469.0
2523,2010,February,723.0,Cyprus,459.0
2524,2010,March,819.0,Cyprus,448.0
2525,2010,April,667.0,Cyprus,453.0
2526,2010,May,739.0,Cyprus,411.0
2527,2010,June,786.0,Cyprus,362.0
2528,2010,July,843.0,Cyprus,371.0
2529,2010,August,843.0,Cyprus,470.0
2530,2010,September,965.0,Cyprus,408.0
2531,2010,October,910.0,Cyprus,372.0
2532,2010,November,840.0,Cyprus,440.0
2533,2010,December,872.0,Cyprus,440.0
2534,2010,Unknown,0.0,Cyprus,0.0
2535,2019,January,9386.0,Czechia,10436.0
2536,2019,February,8367.0,Czechia,9827.0
2537,2019,March,9101.0,Czechia,9915.0
2538,2019,April,9261.0,Czechia,9063.0
2539,2019,May,9496.0,Czechia,9026.0
2540,2019,June,9834.0,Czechia,8809.0
2541,2019,July,10328.0,Czechia,9057.0
2542,2019,August,9896.0,Czechia,8980.0
2543,2019,September,9513.0,Czechia,8595.0
2544,2018,Total,114036.0,Czechia,112920.0
2545,2018,January,9471.0,Czechia,9639.0
2546,2018,February,8497.0,Czechia,10212.0
2547,2018,March,9484.0,Czechia,12053.0
2548,2018,April,9321.0,Czechia,9314.0
2549,2018,May,9685.0,Czechia,8814.0
2550,2018,June,10073.0,Czechia,8362.0
2551,2018,July,10464.0,Czechia,9130.0
2552,2018,August,10319.0,Czechia,9109.0
2553,2018,September,9828.0,Czechia,8535.0
2554,2018,October,9538.0,Czechia,9161.0
2555,2018,November,8666.0,Czechia,8893.0
2556,2018,December,8690.0,Czechia,9698.0
2557,2017,Total,114405.0,Czechia,111443.0
2558,2017,January,9202.0,Czechia,12359.0
2559,2017,February,8584.0,Czechia,10009.0
2560,2017,March,9457.0,Czechia,9649.0
2561,2017,April,9216.0,Czechia,8751.0
2562,2017,May,9924.0,Czechia,8921.0
2563,2017,June,9897.0,Czechia,8399.0
2564,2017,July,10305.0,Czechia,8367.0
2565,2017,August,10277.0,Czechia,8655.0
