,country,date,fatal,confirmed,recovered
2043,Israel,2020-03-14,0,0,0
2042,Iran,2020-03-14,611,611,611
2045,Japan,2020-03-14,22,22,22
2040,India,2020-03-14,2,2,2
2039,Hungary,2020-03-14,0,0,0
2041,Indonesia,2020-03-14,5,5,5
2094,South Africa,2020-03-15,0,0,0
2088,Netherlands,2020-03-15,20,20,20
2089,Norway,2020-03-15,3,3,3
2090,Philippines,2020-03-15,11,11,11
2091,Poland,2020-03-15,3,3,3
2092,Portugal,2020-03-15,0,0,0
2093,Russia,2020-03-15,0,0,0
2095,Spain,2020-03-15,289,289,289
2087,Mexico,2020-03-15,0,0,0
2097,Switzerland,2020-03-15,14,14,14
2098,Taiwan*,2020-03-15,1,1,1
2099,Thailand,2020-03-15,1,1,1
2100,Tunisia,2020-03-15,0,0,0
2101,Turkey,2020-03-15,0,0,0
2102,US,2020-03-15,73,73,73
2103,United Arab Emirates,2020-03-15,0,0,0
2104,United Kingdom,2020-03-15,43,43,43
2096,Sweden,2020-03-15,3,3,3
2105,Vietnam,2020-03-15,0,0,0
2086,Luxembourg,2020-03-15,1,1,1
2084,Japan,2020-03-15,22,22,22
2067,Australia,2020-03-15,3,3,3
2068,Austria,2020-03-15,1,1,1
2069,Belgium,2020-03-15,4,4,4
2070,Brazil,2020-03-15,0,0,0
2071,Canada,2020-03-15,1,1,1
2072,China,2020-03-15,3203,3203,3203
2073,Denmark,2020-03-15,2,2,2
2074,Finland,2020-03-15,0,0,0
2085,"Korea, South",2020-03-15,75,75,75
2076,Germany,2020-03-15,11,11,11
2077,Greece,2020-03-15,4,4,4
2078,Hungary,2020-03-15,1,1,1
2079,India,2020-03-15,2,2,2
2080,Indonesia,2020-03-15,5,5,5
2081,Iran,2020-03-15,724,724,724
2082,Israel,2020-03-15,0,0,0
2083,Italy,2020-03-15,1809,1809,1809
2075,France,2020-03-15,91,91,91
2132,Russia,2020-03-16,0,0,0
2131,Portugal,2020-03-16,0,0,0
2127,Netherlands,2020-03-16,24,24,24
2129,Philippines,2020-03-16,12,12,12
2128,Norway,2020-03-16,3,3,3
2133,South Africa,2020-03-16,0,0,0
2130,Poland,2020-03-16,4,4,4
2134,Spain,2020-03-16,342,342,342
2139,Tunisia,2020-03-16,0,0,0
2136,Switzerland,2020-03-16,14,14,14
2137,Taiwan*,2020-03-16,1,1,1
2138,Thailand,2020-03-16,1,1,1
2140,Turkey,2020-03-16,0,0,0
2141,US,2020-03-16,99,99,99
2142,United Arab Emirates,2020-03-16,0,0,0
2143,United Kingdom,2020-03-16,66,66,66
2126,Mexico,2020-03-16,0,0,0
2135,Sweden,2020-03-16,6,6,6
2144,Vietnam,2020-03-16,0,0,0
2125,Luxembourg,2020-03-16,1,1,1
2123,Japan,2020-03-16,27,27,27
2124,"Korea, South",2020-03-16,75,75,75
2106,Australia,2020-03-16,3,3,3
2107,Austria,2020-03-16,3,3,3
2108,Belgium,2020-03-16,5,5,5
2109,Brazil,2020-03-16,0,0,0
2111,China,2020-03-16,3217,3217,3217
2112,Denmark,2020-03-16,3,3,3
2113,Finland,2020-03-16,0,0,0
2110,Canada,2020-03-16,4,4,4
2115,Germany,2020-03-16,17,17,17
2114,France,2020-03-16,149,149,149
2121,Israel,2020-03-16,0,0,0
2120,Iran,2020-03-16,853,853,853
2119,Indonesia,2020-03-16,5,5,5
2122,Italy,2020-03-16,2158,2158,2158
2117,Hungary,2020-03-16,1,1,1
2116,Greece,2020-03-16,4,4,4
2118,India,2020-03-16,2,2,2
2172,South Africa,2020-03-17,0,0,0
2166,Netherlands,2020-03-17,43,43,43
2167,Norway,2020-03-17,3,3,3
2168,Philippines,2020-03-17,12,12,12
2169,Poland,2020-03-17,5,5,5
2170,Portugal,2020-03-17,1,1,1
2171,Russia,2020-03-17,0,0,0
2173,Spain,2020-03-17,533,533,533
2165,Mexico,2020-03-17,0,0,0
2175,Switzerland,2020-03-17,27,27,27
2176,Taiwan*,2020-03-17,1,1,1
2177,Thailand,2020-03-17,1,1,1
2178,Tunisia,2020-03-17,0,0,0
2179,Turkey,2020-03-17,1,1,1
2180,US,2020-03-17,133,133,133
2181,United Arab Emirates,2020-03-17,0,0,0
2182,United Kingdom,2020-03-17,82,82,82
2174,Sweden,2020-03-17,7,7,7
2164,Luxembourg,2020-03-17,1,1,1
2183,Vietnam,2020-03-17,0,0,0
2162,Japan,2020-03-17,29,29,29
2145,Australia,2020-03-17,5,5,5
2146,Austria,2020-03-17,3,3,3
2147,Belgium,2020-03-17,10,10,10
2148,Brazil,2020-03-17,1,1,1
2149,Canada,2020-03-17,5,5,5
2150,China,2020-03-17,3230,3230,3230
2151,Denmark,2020-03-17,4,4,4
2152,Finland,2020-03-17,0,0,0
2163,"Korea, South",2020-03-17,81,81,81
2154,Germany,2020-03-17,24,24,24
2155,Greece,2020-03-17,5,5,5
2156,Hungary,2020-03-17,1,1,1
2157,India,2020-03-17,3,3,3
2158,Indonesia,2020-03-17,5,5,5
2159,Iran,2020-03-17,988,988,988
2160,Israel,2020-03-17,0,0,0
2161,Italy,2020-03-17,2503,2503,2503
2153,France,2020-03-17,149,149,149
2210,Russia,2020-03-18,0,0,0
2209,Portugal,2020-03-18,2,2,2
2205,Netherlands,2020-03-18,58,58,58
2207,Philippines,2020-03-18,19,19,19
2206,Norway,2020-03-18,6,6,6
2211,South Africa,2020-03-18,0,0,0
2208,Poland,2020-03-18,5,5,5
2212,Spain,2020-03-18,623,623,623
2217,Tunisia,2020-03-18,0,0,0
2214,Switzerland,2020-03-18,28,28,28
2215,Taiwan*,2020-03-18,1,1,1
2216,Thailand,2020-03-18,1,1,1
2218,Turkey,2020-03-18,1,1,1
2219,US,2020-03-18,164,164,164
2220,United Arab Emirates,2020-03-18,0,0,0
2221,United Kingdom,2020-03-18,116,116,116
2204,Mexico,2020-03-18,0,0,0
2213,Sweden,2020-03-18,10,10,10
2203,Luxembourg,2020-03-18,2,2,2
2222,Vietnam,2020-03-18,0,0,0
2201,Japan,2020-03-18,29,29,29
2184,Australia,2020-03-18,6,6,6
2185,Austria,2020-03-18,4,4,4
